"Name","Geodaten"
"Lance ( = Lancia)","POINT(-5.41393 42.533592)"
"Palantia ( = ?)","POINT(-5.297387 42.474731)"
"Viminacio ( = Viminacium)","POINT(-4.803655 42.329159)"
"Camala ( = ?)","POINT(-4.910139 42.41494)"
"Lacobrigam ( = Carrión de los Condes, Lacobriga)","POINT(-4.601768 42.338959)"
"Ambinon ( = Castrillo de Villavega)","POINT(-4.480256 42.454288)"
"Pistoraca ( = Herrera de Pisuerga, Pisoraca)","POINT(-4.33076 42.594547)"
"Legisamone ( = Sasamón, Legisamo)","POINT(-4.043492 42.417843)"
"Virovesca ( = Briviesca, Virovenna)","POINT(-3.32337 42.550297)"
"Antequia ( = Pancorbo)","POINT(-3.110597 42.635242)"
"Deobriga ( = Sobobriga)","POINT(-2.912018 42.707897)"
"Beleia ( = Iruña de Oca, Belegia)","POINT(-2.807792 42.819042)"
"Seussatio ( = Suessatium)","POINT(-2.634802 42.841427)"
"Alba ( = ?)","POINT(-2.290949 42.856037)"
"Bedunia ( = Baedunia)","POINT(-5.737469 42.303368)"
"Brigicon ( = Benavente, Brigaecium)","POINT(-5.674123 42.002777)"
"Preterion ( = ?)","POINT(-5.738391 41.881672)"
"Vico Aquario ( = Vicus Aquarius)","POINT(-5.796624 41.723297)"
"Ocelodorum ( = Zamora, Ocelum Duri)","POINT(-5.746286 41.503338)"
"Intercatia ( = ?)","POINT(-5.405021 41.98634)"
"Mancellus ( = Lerma)","POINT(-3.755962 42.025829)"
"Turbes ( = ?)","POINT(-3.620031 41.87347)"
"Bellisone ( = Mallén, Belsion)","POINT(-1.418493 41.900517)"
"Turiassone ( = Tarazona, Turiaso)","POINT(-1.725329 41.902824)"
"Vasamam ( = Burgo de Osma, Uxama)","POINT(-3.082109 41.585278)"
"Augustobriga ( = Agreda, Aug' Rabrica)","POINT(-1.920698 41.854794)"
"Cluniam ( = Clunia)","POINT(-3.368683 41.782883)"
"Numantia ( = Garray, Numaniam)","POINT(-2.446775 41.815178)"
"Beturri ( = Bitouris)","POINT(-1.836091 42.774677)"
"Graccuris ( = Alfaro, Gracuse)","POINT(-1.749327 42.178585)"
"Langobriga ( = ?)","POINT(-8.532558 40.991695)"
"Calem ( = Porto, Calo)","POINT(-8.610232 41.149975)"
"Talabrica ( = Terebrica)","POINT(-8.654652 40.641705)"
"Olisipona ( = Lisboa, Olisipo)","POINT(-9.135507 38.707165)"
"Ierabriga ( = Perbrigam)","POINT(-9.062142 39.066875)"
"Aretio Pretorion ( = Aritium Praetorium)","POINT(-8.139531 39.351746)"
"Abelterion ( = Abelterium)","POINT(-7.659131 39.200306)"
"Massusaria ( = Matusarum)","POINT(-7.282425 39.12413)"
"Plagearia ( = Plagiaria)","POINT(-6.901471 38.922607)"
"Emerita ( = Mérida, Emerita Augusta)","POINT(-6.34567 38.916161)"
"Ad Sorores ( = Sorores)","POINT(-6.329776 39.224644)"
"Castris Caecili ( = Castris)","POINT(-6.371727 39.475956)"
"Turmulos ( = Turmula)","POINT(-6.549076 39.709812)"
"Rusticiana ( = Bustiana)","POINT(-6.264954 39.971859)"
"Caelionicco ( = Coloricum)","POINT(-5.54411 40.475864)"
"Ad Lippos ( = Appos)","POINT(-5.530274 40.56118)"
"Sentice ( = ?)","POINT(-5.488376 40.794479)"
"Salmatice ( = Salmantica)","POINT(-5.663086 40.964966)"
"Sebarium ( = Sabaria)","POINT(-5.71091 41.254974)"
"Lacipea ( = ?)","POINT(-5.947713 39.128754)"
"Turcalion ( = Trujillo, Turgalium)","POINT(-5.881494 39.458454)"
"Lebura ( = Caesarobriga)","POINT(-4.833813 39.959885)"
"Toleton ( = Toledo, Toletum)","POINT(-4.024491 39.856682)"
"Augustobriga ( = Aug. Bria)","POINT(-5.404994 39.803017)"
"Titulciam ( = Titulcia)","POINT(-3.570531 40.136593)"
"Conplutum ( = Alcalá de Henares, Complutum)","POINT(-3.364135 40.481663)"
"Amallobriga ( = Abulobrica)","POINT(-4.999241 41.501446)"
"Nivaria ( = Nibaria)","POINT(-4.791481 41.414661)"
"Cauca ( = ?)","POINT(-4.519114 41.218346)"
"Arriaca ( = Arentia)","POINT(-3.196797 40.650875)"
"Caesada ( = Espinosa de Henares, Cesaram)","POINT(-3.073496 40.903961)"
"Arcobriga ( = Monreal d'Ariza, Arcobrica)","POINT(-2.110515 41.290092)"
"Bilbili ( = Bilbilis)","POINT(-1.603219 41.382011)"
"Netorbriga ( = Nertobriga)","POINT(-1.428502 41.498962)"
"Segontia ( = Sigüenza, Seguntia)","POINT(-2.642246 41.069584)"
"Aquabona ( = Abona)","POINT(-9.05038 38.601189)"
"Catobrica ( = Caetobriga)","POINT(-8.893066 38.524513)"
"Aranni ( = Arani)","POINT(-8.223956 37.651016)"
"Malateca ( = Malabiste)","POINT(-8.66066 38.613518)"
"Ossonoba ( = Faro)","POINT(-7.935108 37.01535)"
"Salacia ( = Salatia)","POINT(-8.519503 38.371151)"
"Ebora ( = Évora)","POINT(-7.909615 38.570847)"
"Euandriana ( = Evandria)","POINT(-6.4556 38.85276)"
"Metellinum ( = Metilinon)","POINT(-5.957706 38.962971)"
"Artigi ( = Artibon)","POINT(-5.545601 38.722599)"
"Mellaria ( = ?)","POINT(-5.419829 38.266754)"
"Corduba ( = Córdoba)","POINT(-4.779171 37.884682)"
"Castulone ( = ?)","POINT(-3.624424 38.037914)"
"Solaria ( = Ad Duo Solaria)","POINT(-3.103507 38.342213)"
"Morum ( = Ad Morum)","POINT(-3.315366 38.1847)"
"Nobiam ( = Ad Novlas)","POINT(-3.919521 38.004982)"
"Mariana ( = ?)","POINT(-2.92748 38.547359)"
"Lamini ( = Laminium)","POINT(-3.053453 38.899452)"
"Consabro ( = Consabura)","POINT(-3.606772 39.4603)"
"Murum ( = Ad Murum)","POINT(-3.360099 39.181618)"
"Caraca ( = Caracca)","POINT(-3.298619 40.351028)"
"Sigobrica ( = Segobriga)","POINT(-2.81302 39.885323)"
"Ad Putea ( = Puteis)","POINT(-1.71902 39.356506)"
"Libisosia ( = Lebinosa)","POINT(-2.353783 38.94902)"
"Saltici ( = ?)","POINT(-1.722773 38.918644)"
"Balsa ( = ?)","POINT(-7.649884 37.125797)"
"Mirtilin ( = Mértola, Iulia Myrtilis)","POINT(-7.662155 37.638905)"
"Besurin ( = Castra Maris, Aesuris)","POINT(-7.445494 37.217564)"
"Pace Iulia ( = Beja, Pax Iulia)","POINT(-7.865225 38.015602)"
"Seria ( = ?)","POINT(-6.771094 38.319328)"
"Fines ( = ?)","POINT(-7.299434 37.946835)"
"Serpa ( = ?)","POINT(-7.593028 37.940796)"
"Urion ( = Urium)","POINT(-6.591834 37.693935)"
"Arucci ( = Aruci)","POINT(-7.13148 37.963737)"
"Perceiana ( = Pergelana)","POINT(-6.397232 38.570671)"
"Contributa ( = Contributa Iulia Ugultunia)","POINT(-6.411544 38.343552)"
"Lacunis ( = ?)","POINT(-6.274346 38.086788)"
"Curica ( = Curiga)","POINT(-6.27437 38.086815)"
"Hilipa ( = Ilipa Magna)","POINT(-5.978254 37.518215)"
"Italica ( = ?)","POINT(-6.046795 37.443901)"
"Gadis ( = Cádiz, Gadeira)","POINT(-6.292458 36.529728)"
"Asta ( = Hasta)","POINT(-6.172572 36.788002)"
"Onoba ( = ?)","POINT(-6.949713 37.257072)"
"Ostippo ( = Osipon)","POINT(-4.878531 37.291477)"
"Tusci ( = Itucci)","POINT(-6.363638 37.448109)"
"Hispali ( = Sevilla, Hispalis)","POINT(-5.996293 37.382668)"
"Regiana ( = Regina)","POINT(-5.953512 38.203079)"
"Astigi ( = Astigin)","POINT(-5.079949 37.540932)"
"Obucula ( = Obulcula)","POINT(-5.348392 37.462227)"
"Carmone ( = Carmo)","POINT(-5.642257 37.471001)"
"Mercablum ( = Merifabion)","POINT(-6.088556 36.276482)"
"Besippone ( = Baesippo)","POINT(-5.91903 36.192554)"
"Assidone ( = Asido)","POINT(-5.927867 36.467793)"
"Saguntia ( = ?)","POINT(-5.834164 36.552105)"
"Burdoga ( = ?)","POINT(-5.812472 36.750824)"
"Saudone ( = Sandone)","POINT(-5.813403 36.833191)"
"Cappa ( = ?)","POINT(-5.781271 36.90749)"
"Orippo ( = Oripon)","POINT(-5.922275 37.283161)"
"Ugia ( = Urgia)","POINT(-5.82933 36.990067)"
"Basilippo ( = Balsilippa)","POINT(-5.54279 37.264099)"
"Ilipa ( = Ilipula Minor)","POINT(-5.010418 37.147602)"
"Cirsone ( = Urso)","POINT(-5.10278 37.236984)"
"Urgapa ( = ?)","POINT(-4.658062 37.20784)"
"Anticaria ( = Antigaria)","POINT(-4.562887 37.019375)"
"Rataspen ( = Aratispi)","POINT(-4.465945 36.91254)"
"Ipagro ( = Ipagrum)","POINT(-4.656039 37.515022)"
"Ulia ( = Ulia Fidentia)","POINT(-4.698889 37.648659)"
"Ad Gemellas ( = Ad Gemella)","POINT(-4.540411 37.267334)"
"Contrebia ( = Botorrita, Contrebia Belaisca)","POINT(-1.030536 41.509148)"
"Auci ( = La Puebla de Hijar, Arsi)","POINT(-0.443911 41.220894)"
"Leonica ( = Mazaléon)","POINT(0.103083 41.051331)"
"Saguntum ( = Sagunto, Arse)","POINT(-0.278608 39.680031)"
"Belone Claudia ( = Bolonia, Belo)","POINT(-5.774433 36.09026)"
"Melaria ( = Mellaria)","POINT(-5.683253 36.06646)"
"Calpe Carteia ( = ?)","POINT(-5.410359 36.183163)"
"Transducta ( = Iulia Traducta)","POINT(-5.447744 36.129768)"
"Cetraria ( = Cetaria)","POINT(-5.433107 36.072491)"
"Barbariana ( = Bamaliana)","POINT(-5.272343 36.296986)"
"Saltum ( = Salduba)","POINT(-5.061 36.463413)"
"Suel ( = ?)","POINT(-4.628919 36.525436)"
"Malaca ( = Málaga)","POINT(-4.420538 36.722031)"
"Lenubar ( = Maenuba)","POINT(-4.100678 36.778641)"
"Abdera ( = ?)","POINT(-3.022514 36.74807)"
"Barria ( = Baria)","POINT(-1.774899 37.245407)"
"Carthago Partaria ( = Cartagena, Carthago Spartaria)","POINT(-0.991387 37.605679)"
"Hilice ( = Ilici)","POINT(-0.697769 38.267185)"
"Leonos ( = Ad Leones)","POINT(-0.533052 38.277576)"
"Lucentes ( = Alicante, Lucentum)","POINT(-0.484794 38.34602)"
"Dionio ( = Dianium)","POINT(0.107511 38.842796)"
"Eloe ( = Elda, Ad Ello)","POINT(-0.790495 38.478016)"
"Turres ( = Ad Turres)","POINT(-0.92493 38.781094)"
"Setavum ( = Xàtiva, Saetabis)","POINT(-0.515639 38.988846)"
"Portum Sucrone ( = Culera, Portus Sucronis)","POINT(-0.255923 39.165104)"
"Valentia ( = Valencia)","POINT(-0.376813 39.470371)"
"Hilldum ( = Villanova d'Alcolea, Ildum)","POINT(0.073556 40.231686)"
"Allon ( = Alonis)","POINT(-0.555223 38.192287)"
"Dertusa ( = Tortosa, Dertosa)","POINT(0.520955 40.811005)"
"Orea Capita ( = L'Ampolla, Tria Capita)","POINT(0.700237 40.804813)"
"Saltum ( = Sub Saltu)","POINT(0.813909 40.917423)"
"Ad Novas ( = ?)","POINT(0.975294 41.42918)"
"Oppido Novo ( = Lourdes, Novum Oppidum)","POINT(-0.045659 43.097858)"
"Benearno ( = Lescar, Benearnum)","POINT(-0.043466 43.33268)"
"Illurone ( = Oloron-Ste-Marie, Illuro)","POINT(-0.604491 43.193233)"
"Gallicum ( = Zuera)","POINT(-0.788248 41.869038)"
"Oleastrum ( = ?)","POINT(0.912577 41.006039)"
"Intibili ( = Indibilis)","POINT(0.423109 40.418701)"
"Sebelaci ( = ?)","POINT(-0.138097 39.959583)"
"Thiar ( = ?)","POINT(-0.765831 37.878101)"
"Eliocroca ( = ?)","POINT(-1.698809 37.671352)"
"Ad Morum ( = ?)","POINT(-2.051097 37.691956)"
"Basti ( = ?)","POINT(-2.774569 37.490494)"
"Acci ( = Col. Iulia Gemella)","POINT(-3.134636 37.300308)"
"Agatucci ( = ?)","POINT(-3.1811 37.591728)"
"Mentesa Bastiam ( = Mentesa Bastia)","POINT(-3.692715 37.741634)"
"Calpurniana ( = ?)","POINT(-4.318842 37.867374)"
"Vircaone ( = Vircao)","POINT(-4.054925 37.936451)"
"Iliturgis ( = Iliturgi)","POINT(-3.80883 37.968342)"
"Epora ( = ?)","POINT(-4.381896 38.026031)"
"Uciense ( = Ucia)","POINT(-4.186553 38.074265)"
"Tugia ( = ?)","POINT(-3.152365 37.877689)"
"Fraxinum ( = ?)","POINT(-3.047757 37.727146)"
"Bactara ( = ?)","POINT(-3.090227 37.556622)"
"Alba ( = Abla)","POINT(-2.78011 37.141163)"
"Urci ( = ?)","POINT(-2.450598 36.913021)"
"Turaniana ( = ?)","POINT(-2.571884 36.814465)"
"Murgi ( = ?)","POINT(-2.812733 36.775074)"
"Saxetanum ( = Sexi)","POINT(-3.690755 36.734589)"
"Caviclum ( = ?)","POINT(-3.952759 36.758484)"
"Cilniana ( = ?)","POINT(-4.993434 36.468338)"
"Ad Herculem ( = ?)","POINT(-6.163431 36.35162)"
"Carula ( = ?)","POINT(-5.312382 37.224464)"
"Barba ( = Singilia Barba)","POINT(-4.630364 37.03249)"
"Celtum ( = Celti)","POINT(-5.346426 37.707291)"
"Ad Septem Aras ( = ?)","POINT(-7.161004 39.030987)"
"Budua ( = ?)","POINT(-6.970312 38.878586)"
"Scallabis ( = Praesidium Iulium)","POINT(-8.687059 39.236176)"
"Tabucci ( = Tubucci)","POINT(-8.281265 39.445538)"
"Sellium ( = ?)","POINT(-8.412825 39.603672)"
"Conembriga ( = Conimbriga)","POINT(-8.493333 40.099445)"
"Aeminium ( = Aeminio)","POINT(-8.429124 40.21151)"
"Salacia ( = ?)","POINT(-8.091423 41.681549)"
"Caladuno ( = Caladunum)","POINT(-7.634577 41.856331)"
"Compleutica ( = ?)","POINT(-6.697416 41.8036)"
"Veniatia ( = ?)","POINT(-6.443154 41.868626)"
"Petavonium ( = ?)","POINT(-5.983374 42.089958)"
"Argentiolum ( = ?)","POINT(-5.972986 42.312847)"
"Aquae Originae ( = Baños de Riocaldo, Aquis Oreginis)","POINT(-8.10843 41.884361)"
"Caranicum ( = ?)","POINT(-7.900202 43.181614)"
"ostio fluminis Anae ( = Ostium fl. Anae)","POINT(-7.409914 37.214638)"
"Ad Rubras ( = ?)","POINT(-7.021606 37.271137)"
"Albocela ( = ?)","POINT(-5.394988 41.525944)"
"Septimanca ( = ?)","POINT(-4.826722 41.590221)"
"Segovia ( = ?)","POINT(-4.119338 40.949192)"
"Miaccum ( = Madrid)","POINT(-3.772038 40.401913)"
"Aquae Bilbitanorum ( = ?)","POINT(-1.894044 41.296295)"
"Segontia ( = ?)","POINT(-1.191459 41.633492)"
"Tela ( = ?)","POINT(-4.73505 41.98407)"
"Pintiam ( = Pintia)","POINT(-4.499698 41.777534)"
"Rauda ( = ?)","POINT(-3.928015 41.697102)"
"Voluce ( = Voluca)","POINT(-2.817623 41.699615)"
"Caravi ( = Caravis)","POINT(-1.461182 41.833115)"
"Allobone ( = Alagón, Allobo)","POINT(-1.121939 41.770382)"
"Contosolia ( = ?)","POINT(-5.734114 38.895832)"
"Mirobriga ( = ?)","POINT(-5.084293 38.82045)"
"Sisalone ( = Sisalo)","POINT(-4.517906 38.645382)"
"Carcuvium ( = ?)","POINT(-4.063616 38.845821)"
"Ad Turres ( = ?)","POINT(-3.362121 38.640167)"
"Alces ( = Alce)","POINT(-3.154963 39.611885)"
"Vico Cuminario ( = Vicus Cuminarius)","POINT(-3.499679 39.960388)"
"Caput fluminis Anae ( = ?)","POINT(-2.745402 38.963348)"
"Parietinis ( = Parietinae)","POINT(-2.008396 38.962482)"
"Agiria ( = ?)","POINT(-1.30095 40.920296)"
"Carae ( = Caraca)","POINT(-1.314129 41.08704)"
"Sermonae ( = ?)","POINT(-1.224122 41.336956)"
"Dessobriga ( = ?)","POINT(-4.247897 42.412125)"
"Tritium ( = ?)","POINT(-3.484908 42.459335)"
"Atiliana ( = ?)","POINT(-2.795062 42.488453)"
"Barbariana ( = ?)","POINT(-2.290618 42.44669)"
"Bortinae ( = ?)","POINT(-0.579741 42.037144)"
"Oscam ( = Huesca, Osca)","POINT(-0.408948 42.140011)"
"Caum ( = ?)","POINT(-0.001435 41.961262)"
"Mendiculeia ( = ?)","POINT(0.328559 41.812771)"
"Ilerda ( = Lleida, Lérida)","POINT(0.62579 41.614117)"
"Ad Septimum Decimum ( = ?)","POINT(1.176063 41.336205)"
"Foro Ligneo ( = Forum Ligneum)","POINT(-0.635378 42.934044)"
"Aspalluga ( = ?)","POINT(-0.599317 42.974541)"
"Vindeleia ( = ?)","POINT(-3.20674 42.640427)"
"Tullonio ( = Tullonium)","POINT(-2.512587 42.839977)"
"Aracaeli ( = ?)","POINT(-1.961419 42.919811)"
"Mosconnum ( = ?)","POINT(-1.253946 44.03133)"
"Segosa ( = ?)","POINT(-1.151586 44.224361)"
"Losa ( = ?)","POINT(-1.075107 44.499744)"
"Boios ( = Boii)","POINT(-0.971141 44.627926)"
"Stabulo Novo ( = Stabulum Novum)","POINT(1.603518 41.265369)"
"Tolous ( = Telobis)","POINT(0.194653 41.910355)"
"Pertusa ( = ?)","POINT(-0.127352 42.00206)"
"Cascanto ( = Cascantum)","POINT(-1.679195 41.998966)"
"Julia ( = Calagurris Iulia)","POINT(-1.965033 42.303703)"
"Vereia ( = Vareia)","POINT(-2.406884 42.461895)"
"Lybia ( = Libia)","POINT(-3.046514 42.503666)"
"Segesamunclo ( = Segesamunculum)","POINT(-3.135624 42.491241)"
"Bremenio ( = Bremenium)","POINT(-2.264845 55.281422)"
"Corstopitum ( = Coriosopitum)","POINT(-2.028789 54.978401)"
"Vindomora ( = ?)","POINT(-1.840334 54.894012)"
"Cataractoni ( = Cataractonium)","POINT(-1.630144 54.376823)"
"Vinovia ( = ?)","POINT(-1.637826 54.679451)"
"Isurium ( = ?)","POINT(-1.3816 54.090801)"
"Eburacum ( = York)","POINT(-1.082304 53.957672)"
"Derventione ( = Derventio)","POINT(-0.796326 54.134781)"
"Delgovicia ( = ?)","POINT(-0.735462 53.95615)"
"Blatobulgio ( = Blatobulgium)","POINT(-3.233097 55.073406)"
"Castra Exploratorum ( = ?)","POINT(-2.945877 55.036648)"
"Lugovallo ( = Carlisle, Luguvalium)","POINT(-2.933584 54.895088)"
"Voreda ( = ?)","POINT(-2.75494 54.666687)"
"Verteris ( = ?)","POINT(-2.318673 54.525616)"
"Lavatris ( = ?)","POINT(-2.007831 54.51701)"
"Calcaria ( = ?)","POINT(-1.263805 53.883083)"
"Mamucio ( = Manchester, Mamcunio)","POINT(-2.23438 53.480682)"
"Deva ( = Chester)","POINT(-2.894999 53.191437)"
"Bovio ( = Bovium)","POINT(-2.806329 53.056309)"
"Camboduno ( = Camulodum)","POINT(-1.883258 53.654613)"
"Brovonacis ( = Bravoniacum)","POINT(-2.566792 54.621944)"
"Rutunio ( = ?)","POINT(-2.645845 52.846008)"
"Uxacona ( = ?)","POINT(-2.402825 52.695038)"
"Pennocrucio ( = Pennocrucium)","POINT(-2.115899 52.723888)"
"Etoceto ( = Letocetum)","POINT(-1.851016 52.655807)"
"Manduesedo ( = Manduessedum)","POINT(-1.52951 52.566795)"
"Venonis ( = ?)","POINT(-1.301384 52.49445)"
"Bannaventa ( = ?)","POINT(-1.068986 52.277412)"
"Lactodoro ( = Lactodorum)","POINT(-0.988461 52.131966)"
"Magiovinto ( = Magiovinium)","POINT(-0.716167 51.998623)"
"Durocobrivis ( = ?)","POINT(-0.523125 51.887619)"
"Verolamio ( = Verulamium)","POINT(-0.354941 51.746304)"
"Sulloniacis ( = ?)","POINT(-0.315192 51.640553)"
"Londinio ( = London, Londinium)","POINT(-0.088949 51.513351)"
"Varis ( = ?)","POINT(-3.442326 53.258026)"
"Camborico ( = ?)","POINT(0.623598 52.303699)"
"Duroliponte ( = Cambridge)","POINT(0.131236 52.202557)"
"Causennis ( = ?)","POINT(-0.57809 52.8974)"
"Segeloci ( = Segelocum)","POINT(-0.761772 53.333668)"
"Dano ( = Danum)","POINT(-1.133781 53.523018)"
"Lindo ( = Licoln, Lindum)","POINT(-0.538425 53.234856)"
"Tripontio ( = ?)","POINT(-1.214105 52.407158)"
"Ratas ( = Leicester, Ratae)","POINT(-1.12946 52.634575)"
"Verometo ( = Vernemeto)","POINT(-1.0559 52.821583)"
"Margiduno ( = Margidunum)","POINT(-0.968229 52.979546)"
"Crococalana ( = ?)","POINT(-0.745907 53.121319)"
"Muridono ( = Moridunum)","POINT(-4.307499 51.856194)"
"Legeolio ( = Castelford, Lagentium)","POINT(-1.356271 53.725864)"
"Venta Belgarum ( = Winchester)","POINT(-1.317 51.063)"
"Clausentum ( = Southampton)","POINT(-1.361704 50.914536)"
"Regno ( = Chichester, Noviomagus Regnorum)","POINT(-0.7793 50.83646)"
"Calleva Attrebatum ( = Galleva Attrebatum)","POINT(-1.100539 51.353699)"
"Pontibus ( = Staines, Pontes)","POINT(-0.510178 51.434265)"
"Durolito ( = Staines, Durolitum)","POINT(-0.006928 51.558449)"
"Clanoventa ( = Glannoventa)","POINT(-3.410628 54.355499)"
"Galava ( = ?)","POINT(-2.966392 54.422867)"
"Alone ( = Alauna)","POINT(-2.746936 54.308235)"
"Galacum ( = Calacum)","POINT(-2.590272 54.171658)"
"Bremetonnaci ( = Bremetennacum Veteranorum)","POINT(-2.531878 53.813702)"
"Coccio ( = Coccium)","POINT(-2.628822 53.544594)"
"Condate ( = ?)","POINT(-2.518101 53.258846)"
"Medialano ( = Mediolanum)","POINT(-2.682981 52.968597)"
"Urioconio ( = Viroconium)","POINT(-2.647095 52.670361)"
"Durobrivas ( = Durobrivae)","POINT(-0.364437 52.561222)"
"Segontio ( = Seguntium)","POINT(-4.275755 53.144424)"
"Conovio ( = ?)","POINT(-3.839017 53.218567)"
"Brovaco ( = Brovacum)","POINT(-2.718965 54.653946)"
"Leucaro ( = Leucarum)","POINT(-4.065542 51.663666)"
"Nido ( = Nidum)","POINT(-3.803765 51.661095)"
"Bomio ( = Bomium)","POINT(-3.44741 51.461781)"
"Iscae ( = Isca)","POINT(-2.95885 51.615299)"
"Burrio ( = Burrium)","POINT(-2.902543 51.703884)"
"Gobannio ( = Gobannium)","POINT(-3.020907 51.824841)"
"Bravonio ( = Bravonium)","POINT(-2.877388 52.360088)"
"Magnis ( = ?)","POINT(-2.821946 52.081306)"
"Blestio ( = Blestium)","POINT(-2.712896 51.814232)"
"Ariconio ( = Ariconium)","POINT(-2.537213 51.907757)"
"Clevo ( = Gloucester, Glevum)","POINT(-2.248674 51.866737)"
"Cironium ( = Cirencester, Corinium Dobunnorum)","POINT(-1.971026 51.711269)"
"Durocornivio ( = Durocornovium)","POINT(-1.698317 51.542648)"
"Spinis ( = Spinae)","POINT(-1.343928 51.411961)"
"Venta Silurum ( = ?)","POINT(-2.765207 51.610714)"
"Abone ( = Abona)","POINT(-2.650537 51.487396)"
"Trajectus ( = ?)","POINT(-2.461281 51.42506)"
"Aquis Sulis ( = Bath, Aquae Sulis)","POINT(-2.357446 51.38142)"
"Verlucione ( = Verlucio)","POINT(-2.052027 51.411694)"
"Cunetione ( = Marlborough, Cunetio)","POINT(-1.730186 51.42112)"
"Sorbiodoni ( = Sorviodunum)","POINT(-1.804765 51.093102)"
"Vindocladia ( = ?)","POINT(-2.05251 50.826393)"
"Durnonovaria ( = Dorchester)","POINT(-2.434066 50.710548)"
"Sala colonia ( = Rabat)","POINT(-6.832732 34.015038)"
"Thamusida ( = ?)","POINT(-6.490176 34.33511)"
"Banasa ( = ?)","POINT(-6.115264 34.601986)"
"Frigidis ( = Frigidae)","POINT(-6.150002 34.960011)"
"Lix colonia ( = Lixus)","POINT(-6.11037 35.198727)"
"Tabernis ( = Tarbernae)","POINT(-5.981627 35.333691)"
"Zili ( = Zilis)","POINT(-5.912359 35.514183)"
"Ad Mercurios ( = Ad Mercuri)","POINT(-5.839493 35.508423)"
"Tingi colonia ( = Tanger)","POINT(-5.810048 35.787926)"
"Oppido Novo ( = Oppidum Novum)","POINT(-5.902791 35.008499)"
"Aquis Dacicis ( = Aquae Dacicae)","POINT(-5.800742 34.146568)"
"Volubilis colonia ( = ?)","POINT(-5.505987 34.084114)"
"Tocolosida ( = ?)","POINT(-5.599922 34.03006)"
"Rusguniae colonia ( = ?)","POINT(3.231468 36.808483)"
"Icosium colonia ( = ?)","POINT(3.056709 36.771801)"
"Casae Calventi ( = ?)","POINT(2.68789 36.641598)"
"Tipasa colonia ( = ?)","POINT(2.440944 36.593952)"
"Caesarea colonia ( = Iol Caesarea)","POINT(2.196871 36.606831)"
"Gunugus ( = Gunugu)","POINT(1.90305 36.570984)"
"Cartili ( = ?)","POINT(1.700044 36.549862)"
"Iar castellum ( = ?)","POINT(1.568591 36.53072)"
"Cartenna colonia ( = ?)","POINT(1.3131 36.510307)"
"Arsenaria ( = Arsennaria)","POINT(0.873111 36.334328)"
"Quiza municipum ( = Quiza Cenitana)","POINT(0.216778 36.033962)"
"Portus Magnos ( = Portus Magnus)","POINT(-0.266018 35.807919)"
"Divinos ( = Oran, Portus Divinus)","POINT(-0.637317 35.705063)"
"Castra Puerorum ( = ?)","POINT(-0.896073 35.704288)"
"Portu Sigensi ( = Portus Sigensis)","POINT(-1.46751 35.29689)"
"Camarata ( = ?)","POINT(-1.298801 35.346512)"
"Siga municipum ( = ?)","POINT(-1.454551 35.23991)"
"Ad Fratres ( = ?)","POINT(-1.858203 35.101894)"
"Lemnis ( = ?)","POINT(-2.102887 35.073105)"
"Perdices ( = ?)","POINT(5.390069 35.931999)"
"Cellas ( = Castellum Cellense)","POINT(5.319487 35.66983)"
"Macri ( = ?)","POINT(5.094743 35.637737)"
"Zabi ( = Zabi Iustiniana)","POINT(4.545042 35.700153)"
"Aras ( = ?)","POINT(4.292015 35.818752)"
"Tatilti ( = ?)","POINT(3.989498 36.019806)"
"Auza ( = Auzia)","POINT(3.692601 36.143276)"
"Rapidi ( = Rapidum)","POINT(3.424132 36.137253)"
"Caput Cilani ( = ?)","POINT(2.836188 36.139721)"
"Sufasar ( = ?)","POINT(2.515064 36.192329)"
"Aquis ( = Aquae Calidae)","POINT(2.39736 36.378708)"
"Tanaramusa castra ( = Thanaramusa Castra)","POINT(2.914292 36.135628)"
"Maliana ( = Manliana)","POINT(2.220412 36.260872)"
"Oppido Novo colonia ( = Oppidum Novum)","POINT(1.966591 36.266464)"
"Tigava castra ( = ?)","POINT(1.651388 36.231941)"
"castellum Tingitanum ( = ?)","POINT(1.332622 36.166447)"
"Vaga ( = Vagal)","POINT(1.094881 36.073818)"
"Gadaum castra ( = ?)","POINT(0.824593 35.929413)"
"Mina ( = ?)","POINT(0.559522 35.737087)"
"Ballene praesidio ( = Ballene Praesidium)","POINT(0.352432 35.721172)"
"Castra Nova ( = ?)","POINT(0.069577 35.590221)"
"Tasaccora ( = ?)","POINT(-0.192255 35.532276)"
"Ad Regias ( = Regiae)","POINT(-0.61879 35.456692)"
"Ad Dracones ( = ?)","POINT(-0.957499 35.382599)"
"Ad Albulas ( = Albulae)","POINT(-1.144788 35.301601)"
"Ad Septem Fratres ( = Septem)","POINT(-5.316583 35.888245)"
"Rusadder colonia ( = Beni Enzar, Rusaddir)","POINT(-2.938047 35.292133)"
"Lacvm Losonne ( = Lausanne)","POINT(6.631996 46.519478)"
"Aviolica ( = ?)","POINT(6.359114 46.902073)"
"Geminas ( = ?)","POINT(6.130653 44.645027)"
"Temsa ( = ?)","POINT(16.159634 39.036453)"
"Aprodisia ( = ?)","POINT(26.834644 40.538708)"
"Callipoli ( = Kallipoulis)","POINT(26.68412 40.410355)"
"Choreva ( = ?)","POINT(9.453447 36.512466)"
