"ID_morph_Typ","morph_Typ","morph_Typ_Sprache","morph_Typ_Wortart","morph_Typ_Genus","Id_basistyp","Basistyp","Sprache_Basistyp","Georeferenz"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.575949132216977 47.785996514376365)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.233875934368413 47.91844330380896)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.328718331280912 46.32004264382757)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(14.302187786888858 46.63787940113816)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.69350381692254 46.702628109190215)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(13.560739105626185 47.567549374229046)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.156346990487132 47.839494658679506)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.843113560494192 47.78761264404965)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(9.830596170206201 47.631219984471116)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(9.897174784477754 47.602002306187416)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.962082037765015 47.36833589532405)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(10.288203726337967 46.97097229454589)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.575949132216977 47.785996514376365)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.540823054067879 47.908687866840175)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(10.577630164775467 47.133204602180705)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.95404656116783 46.794286544506384)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.718316216317444 47.65272954153636)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.923566974293118 47.81813443270597)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.156346990487132 47.839494658679506)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.00284706751507 47.865617613358936)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.813982545396106 47.659680044357685)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(13.243680121023475 47.84209427652482)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.34091423525673 47.250035087661004)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.510919380188021 47.291164588928254)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.734835201597972 47.93008507659562)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.760352715065629 47.77129005130969)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(9.215202022543616 47.23143007149508)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.014015234433732 47.46644108112047)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.101474690977447 47.533427044025906)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.726963950667136 47.625053072977146)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.217077520509466 46.825798817817756)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(9.411460334931213 47.334255026812535)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.726963950667136 47.625053072977146)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.00284706751507 47.865617613358936)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.184370449267966 47.66957903268656)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.077492320707083 47.78404042393111)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.596354861318353 47.91384977175866)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(9.807673848109719 46.49794937628002)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.843113560494192 47.78761264404965)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.101934712363771 47.66173920652415)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.101934712363771 47.66173920652415)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.678386278539412 47.76742906957368)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.60851579079265 47.75354174100437)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.930978761162885 47.89272360469021)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.332082617413882 47.84638911027176)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.299495735804909 47.45633476742614)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.260371152366114 47.95160395924639)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.425818414399153 47.912552457867264)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(10.215337238889784 47.46176727757311)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.683543904137085 47.868931122408576)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.946959503235371 47.729403895716516)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.382674883647157 47.971057508843984)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.923566974293118 47.81813443270597)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.077492320707083 47.78404042393111)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.121052896059489 47.62775869124975)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.514492493803798 48.08167947748657)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.843113560494192 47.78761264404965)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.923458435615158 47.87255800241395)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.923458435615158 47.87255800241395)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.923458435615158 47.87255800241395)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.923458435615158 47.87255800241395)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.107948541641262 47.84849681456885)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.299495735804909 47.45633476742614)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.325688704797795 47.87338784427967)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.843113560494192 47.78761264404965)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.320771566784154 47.946231288764324)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.320771566784154 47.946231288764324)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(12.101934712363771 47.66173920652415)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.962082037765015 47.36833589532405)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.843113560494192 47.78761264404965)"
"2908","Buttermilch","gem","sub",,"128","butyru(m)","lat","POINT(11.8642616655488 47.910667010350785)"
"2909","Buttermilch","gem","sub","f","128","butyru(m)","lat","POINT(15.910603 47.790064)"
"2909","Buttermilch","gem","sub","f","128","butyru(m)","lat","POINT(13.571454557267 48.48521887832)"
"2909","Buttermilch","gem","sub","f","128","butyru(m)","lat","POINT(13.658790608654 48.440209380787)"
"2909","Buttermilch","gem","sub","f","128","butyru(m)","lat","POINT(13.515923035247 48.566628657246)"
"2909","Buttermilch","gem","sub","f","128","butyru(m)","lat","POINT(13.515923035247 48.566628657246)"
"3096","Butterkübel","gem","sub",,"128","butyru(m)","lat","POINT(11.468269260450368 46.64966486788346)"
"3096","Butterkübel","gem","sub",,"128","butyru(m)","lat","POINT(11.184371834501249 46.65675871962803)"
"3096","Butterkübel","gem","sub",,"128","butyru(m)","lat","POINT(11.095498 47.491695)"
"3096","Butterkübel","gem","sub",,"128","butyru(m)","lat","POINT(10.670278 47.998333)"
"3096","Butterkübel","gem","sub",,"128","butyru(m)","lat","POINT(10.593680370555237 47.07652969360354)"
"3096","Butterkübel","gem","sub",,"128","butyru(m)","lat","POINT(11.363179103748259 46.48873540517448)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(12.297971972354182 48.09172957560739)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(12.50760609560677 47.04556468925855)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(10.380733 47.827763)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(10.937228 47.701637)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(10.670278 47.998333)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(10.472477 47.853692)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(10.289251 47.808283)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(11.813982545396106 47.659680044357685)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(9.215202022543616 47.23143007149508)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(7.403828170055026 46.74800871580076)"
"3157","Butterfass","gem","sub",,"128","butyru(m)","lat","POINT(9.870386399163191 47.153185356987876)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.63556375207417 47.459211547646)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.66110569175809 47.473691111123)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.65870501849137 47.42065930951)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.286467 47.357731)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.28645 47.31904)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.388361 47.392047)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.023416 47.150201)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.151637 47.117769)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.062812 47.101063)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.077109 47.094562)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.06762 47.042508)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.073915 46.994163)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.037763 46.968245)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.017182 46.938836)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.992295 46.895986)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.154018 46.98636)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.172954 46.921286)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.124603 47.263934)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.00632 47.19596)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.233333 47.2)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.352474 47.204585)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.047499 47.161564)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.151355 47.150166)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.216136 47.11499)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.256611 47.103559)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.314035 47.125132)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.343222 47.093157)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.349168 47.001271)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.420602 47.047753)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.45265 47.024697)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(9.45265 47.024697)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.721196 47.197155)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.748711 47.188748)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.875277 47.183638)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.929141 47.174855)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.944485 47.204347)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.920676 47.107484)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(7.625472 46.757932)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(7.625472 46.757932)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.875277 47.183638)"
"1088","Nidel","gem","sub","m","132","*nīta","vor","POINT(8.875277 47.183638)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(7.694853 46.481601)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(7.694853 46.481601)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(9.101889 46.746871)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(9.101889 46.746871)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.311016 47.055251)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.311016 47.055251)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.311761 47.020158)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.311761 47.020158)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.343091 47.083792)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.343091 47.083792)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.435673 47.033543)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.435673 47.033543)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.016935 46.884375)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.016935 46.884375)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.755144 47.128393)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.755144 47.128393)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.569083 46.620229)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.569083 46.620229)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.312563 46.988663)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.367264 46.958544)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.367264 46.958544)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.396633 46.910618)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.396633 46.910618)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.421445 46.975186)"
"1089","Nidle(n)","gem","sub","f","132","*nīta","vor","POINT(8.421445 46.975186)"
"1136","Nidelkelle","gem","sub",,"132","*nīta","vor","POINT(7.276789 46.479972)"
"1136","Nidelkelle","gem","sub",,"132","*nīta","vor","POINT(7.276789 46.479972)"
"1136","Nidelkelle","gem","sub",,"132","*nīta","vor","POINT(9.189286874380617 46.97157843388861)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.778836 46.789967)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.778836 46.789967)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.861658 46.828376)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.861658 46.828376)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.52203 46.74186)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.52203 46.74186)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.621335 46.695863)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.621335 46.695863)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.710132 46.672295)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.710132 46.672295)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.716296 46.735607)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.716296 46.735607)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.73903 46.698313)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.73903 46.698313)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.774068 46.655032)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.774068 46.655032)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.864795 46.727602)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.864795 46.727602)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.96434 46.738883)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.96434 46.738883)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.965376 46.710989)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.965376 46.710989)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.032593 46.757442)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.032593 46.757442)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.101927 46.753462)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.101927 46.753462)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.187977 46.728638)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.187977 46.728638)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.291531 46.657734)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.291531 46.657734)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.354341 46.740021)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.354341 46.740021)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.514059 46.655499)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.514059 46.655499)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.393874 46.630323)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.393874 46.630323)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.382209 46.546649)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.382209 46.546649)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.293467 46.57356)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.293467 46.57356)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.267969 46.386393)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.267969 46.386393)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.323791 46.425149)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.323791 46.425149)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.396581 46.510669)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.396581 46.510669)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.478612 46.421603)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.478612 46.421603)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.58065 46.638342)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.58065 46.638342)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.519206 46.601515)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.519206 46.601515)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.739997 46.637133)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.739997 46.637133)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.694231 46.626449)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.694231 46.626449)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.648383 46.589656)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.648383 46.589656)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.618276 46.561818)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.618276 46.561818)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.559432 46.49442)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.559432 46.49442)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.663867 46.547342)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.663867 46.547342)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.694853 46.481601)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.694853 46.481601)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.724077 46.590392)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.724077 46.590392)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.87468 46.655591)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.87468 46.655591)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.913688 46.633843)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.913688 46.633843)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.908065 46.587983)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.908065 46.587983)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.890771 46.548467)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.890771 46.548467)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.036375 46.626069)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.036375 46.626069)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.329599 46.768826)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.329599 46.768826)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.70159 46.797368)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.70159 46.797368)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.289085 46.741791)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.289085 46.741791)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.289281 46.671618)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.289281 46.671618)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.279002 46.612226)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.279002 46.612226)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.037763 46.968245)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.037763 46.968245)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.017182 46.938836)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.017182 46.938836)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.992295 46.895986)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.992295 46.895986)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.172954 46.921286)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.172954 46.921286)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.5146 47.027192)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.5146 47.027192)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.023416 47.150201)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.023416 47.150201)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.151637 47.117769)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.151637 47.117769)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.073915 46.994163)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.073915 46.994163)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.062812 47.101063)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.062812 47.101063)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.077109 47.094562)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.077109 47.094562)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.020317 46.954531)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.020317 46.954531)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.935866 46.915344)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.935866 46.915344)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.899894 46.854318)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(7.899894 46.854318)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.016935 46.884375)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(8.016935 46.884375)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.047499 47.161564)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.047499 47.161564)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.151355 47.150166)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.151355 47.150166)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.216136 47.11499)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.216136 47.11499)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.256611 47.103559)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.256611 47.103559)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.314035 47.125132)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.314035 47.125132)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.343222 47.093157)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.343222 47.093157)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.349168 47.001271)"
"1143","Nidelkelle","gem","sub","f","132","*nīta","vor","POINT(9.349168 47.001271)"
